app_fullname,app_name,app_id,platform,scraping_timestamp,app_size,version,last_updated,downloads_bin,n_ratings,average_rating
Mindable: Panik & Agoraphobie,Mindable,1465386878,itunes,2021-06-22 12:00:11,62.3 MB,1.2.2,"May 26, 2021",NA,24,4.2
Rehappy,Rehappy,1357107437,itunes,2021-06-22 12:00:11,156.3 MB,3.2.4,"Jun 9, 2021",NA,4,4.8
"Vivira: Rücken, Knie und Hüfte",Vivira,1093858117,itunes,2021-06-22 12:00:11,162.4 MB,2.35,"May 24, 2021",NA,291,4.6
somnio,somnio,1523016446,itunes,2021-06-22 12:00:12,8.1 MB,1.1.6,"Mar 16, 2021",NA,51,4.0
zanadio,zanadio,1499824614,itunes,2021-06-22 12:00:12,55.8 MB,1.1.12,"Jun 11, 2021",NA,122,3.9
CANKADO,CANKADO,com.cankado,google_play,2021-06-23 12:00:03,52M,4.3,"June 19, 2021","1,000+",45,4.6
Invirto - Die Therapie gegen Angst,Invirto,com.sympatient.invirto,google_play,2021-06-23 12:00:03,54M,1.13.0,"May 19, 2021","1,000+",11,4.2
M-sense Migräne,M-sense,com.newsenselab.android.m_sense_migraine,google_play,2021-06-23 12:00:03,36M,1.12.1,"June 21, 2021","1,000+",85,4.4
Krebs Therapie Assistent Mika,Krebs,com.fosanis.android.cancer_companion,google_play,2021-06-23 12:00:04,45M,1.8.0,"June 9, 2021","50,000+",88,4.0
Kalmeda Tinnitus-App,Kalmeda,de.mynoise.kalmeda,google_play,2021-06-23 12:00:04,95M,1.7.0,"May 24, 2021","10,000+",143,2.8
Mindable: Panic Disorder and Agoraphobia,Mindable,health.mindable.anxiety,google_play,2021-06-23 12:00:04,45M,1.2.2,"May 24, 2021","1,000+",17,4.4
Rehappy,Rehappy,de.rehappy.app.rehappy,google_play,2021-06-23 12:00:05,46M,3.2.4,"June 9, 2021",100+,NA,NA
somnio,somnio,de.mementor.somnio,google_play,2021-06-23 12:00:05,1.2M,1.0.2,"May 26, 2021","5,000+",58,3.7
zanadio,zanadio,de.aidhere.zanadio,google_play,2021-06-23 12:00:05,45M,1.1.12,"June 10, 2021","10,000+",198,3.5
"Vivira: Back, Knee, and Hip",Vivira,com.vivira.android,google_play,2021-06-23 12:00:05,44M,2.29.3,"June 11, 2021","10,000+",169,4.2
CANKADO,CANKADO,1343701240,itunes,2021-06-23 12:00:08,32.4 MB,4.3,"Jun 20, 2021",NA,9,3.9
Invirto - Therapie gegen Angst,Invirto,1482760714,itunes,2021-06-23 12:00:08,100.5 MB,1.13.0,"May 20, 2021",NA,26,3.6
M-sense Migräne,M-sense,1511739470,itunes,2021-06-23 12:00:08,63.7 MB,1.12.1,"Jun 1, 2021",NA,72,4.7
Mika: Krebs Therapie Assistent,Mika,1446551093,itunes,2021-06-23 12:00:10,53.1 MB,v1.8.0,"Jun 10, 2021",NA,29,4.2
Kalmeda Tinnitus-App,Kalmeda,1437379931,itunes,2021-06-23 12:00:10,424 MB,1.7.0,"May 25, 2021",NA,42,3.2
Mindable: Panik & Agoraphobie,Mindable,1465386878,itunes,2021-06-23 12:00:12,62.3 MB,1.2.2,"May 26, 2021",NA,24,4.2
Rehappy,Rehappy,1357107437,itunes,2021-06-23 12:00:12,156.3 MB,3.2.4,"Jun 9, 2021",NA,4,4.8
"Vivira: Rücken, Knie und Hüfte",Vivira,1093858117,itunes,2021-06-23 12:00:12,162.4 MB,2.35,"May 24, 2021",NA,291,4.6
somnio,somnio,1523016446,itunes,2021-06-23 12:00:12,8.1 MB,1.1.6,"Mar 16, 2021",NA,51,4.0
zanadio,zanadio,1499824614,itunes,2021-06-23 12:00:13,55.8 MB,1.1.12,"Jun 11, 2021",NA,122,3.9
CANKADO,CANKADO,com.cankado,google_play,2021-06-24 12:00:03,52M,4.3,"June 19, 2021","1,000+",45,4.6
Invirto - Die Therapie gegen Angst,Invirto,com.sympatient.invirto,google_play,2021-06-24 12:00:03,54M,1.13.0,"May 19, 2021","1,000+",11,4.2
M-sense Migräne,M-sense,com.newsenselab.android.m_sense_migraine,google_play,2021-06-24 12:00:04,36M,1.12.1,"June 21, 2021","1,000+",86,4.4
Krebs Therapie Assistent Mika,Krebs,com.fosanis.android.cancer_companion,google_play,2021-06-24 12:00:04,45M,1.8.0,"June 9, 2021","50,000+",88,4.0
Kalmeda Tinnitus-App,Kalmeda,de.mynoise.kalmeda,google_play,2021-06-24 12:00:04,95M,1.7.0,"May 24, 2021","10,000+",143,2.8
Mindable: Panic Disorder and Agoraphobia,Mindable,health.mindable.anxiety,google_play,2021-06-24 12:00:04,89M,1.2.21,"June 22, 2021","1,000+",NA,NA
Rehappy,Rehappy,de.rehappy.app.rehappy,google_play,2021-06-24 12:00:05,46M,3.2.4,"June 9, 2021",100+,NA,NA
somnio,somnio,de.mementor.somnio,google_play,2021-06-24 12:00:05,1.2M,1.0.2,"May 26, 2021","5,000+",58,3.7
zanadio,zanadio,de.aidhere.zanadio,google_play,2021-06-24 12:00:05,45M,1.1.12,"June 10, 2021","10,000+",199,3.5
"Vivira: Back, Knee, and Hip",Vivira,com.vivira.android,google_play,2021-06-24 12:00:06,44M,2.29.3,"June 11, 2021","10,000+",170,4.2
CANKADO,CANKADO,1343701240,itunes,2021-06-24 12:00:07,32.4 MB,4.3,"Jun 20, 2021",NA,9,3.9
Invirto - Therapie gegen Angst,Invirto,1482760714,itunes,2021-06-24 12:00:07,100.5 MB,1.13.0,"May 20, 2021",NA,26,3.6
M-sense Migräne,M-sense,1511739470,itunes,2021-06-24 12:00:08,62.9 MB,1.12.2,"Jun 23, 2021",NA,72,4.7
Mika: Krebs Therapie Assistent,Mika,1446551093,itunes,2021-06-24 12:00:10,53.1 MB,v1.8.0,"Jun 10, 2021",NA,28,4.1
Kalmeda Tinnitus-App,Kalmeda,1437379931,itunes,2021-06-24 12:00:10,424 MB,1.7.0,"May 25, 2021",NA,42,3.2
Mindable: Panik & Agoraphobie,Mindable,1465386878,itunes,2021-06-24 12:00:14,62.4 MB,1.2.21,"Jun 23, 2021",NA,24,4.2
Rehappy,Rehappy,1357107437,itunes,2021-06-24 12:00:14,156.3 MB,3.2.4,"Jun 9, 2021",NA,4,4.8
"Vivira: Rücken, Knie und Hüfte",Vivira,1093858117,itunes,2021-06-24 12:00:14,162.4 MB,2.35,"May 24, 2021",NA,292,4.6
somnio,somnio,1523016446,itunes,2021-06-24 12:00:14,8.1 MB,1.1.6,"Mar 16, 2021",NA,51,4.0
zanadio,zanadio,1499824614,itunes,2021-06-24 12:00:14,55.8 MB,1.1.12,"Jun 11, 2021",NA,124,3.9
CANKADO,CANKADO,com.cankado,google_play,2021-06-25 12:00:03,52M,4.3,"June 19, 2021","1,000+",45,4.6
Invirto - Die Therapie gegen Angst,Invirto,com.sympatient.invirto,google_play,2021-06-25 12:00:03,54M,1.13.0,"May 19, 2021","1,000+",11,4.2
M-sense Migräne,M-sense,com.newsenselab.android.m_sense_migraine,google_play,2021-06-25 12:00:03,36M,1.12.1,"June 21, 2021","1,000+",86,4.4
Krebs Therapie Assistent Mika,Krebs,com.fosanis.android.cancer_companion,google_play,2021-06-25 12:00:03,45M,1.8.0,"June 9, 2021","50,000+",88,4.0
Kalmeda Tinnitus-App,Kalmeda,de.mynoise.kalmeda,google_play,2021-06-25 12:00:04,95M,1.7.0,"May 24, 2021","10,000+",143,2.8
Mindable: Panic Disorder and Agoraphobia,Mindable,health.mindable.anxiety,google_play,2021-06-25 12:00:04,89M,1.2.21,"June 24, 2021","1,000+",17,4.4
Rehappy,Rehappy,de.rehappy.app.rehappy,google_play,2021-06-25 12:00:04,46M,3.2.4,"June 9, 2021",100+,NA,NA
somnio,somnio,de.mementor.somnio,google_play,2021-06-25 12:00:05,1.2M,1.0.2,"May 26, 2021","5,000+",58,3.7
zanadio,zanadio,de.aidhere.zanadio,google_play,2021-06-25 12:00:05,45M,1.1.12,"June 10, 2021","10,000+",200,3.5
"Vivira: Back, Knee, and Hip",Vivira,com.vivira.android,google_play,2021-06-25 12:00:05,44M,2.29.3,"June 11, 2021","10,000+",171,4.1
CANKADO,CANKADO,1343701240,itunes,2021-06-25 12:00:07,32.4 MB,4.3,"Jun 20, 2021",NA,9,3.9
Invirto - Therapie gegen Angst,Invirto,1482760714,itunes,2021-06-25 12:00:07,100.5 MB,1.13.0,"May 20, 2021",NA,26,3.6
M-sense Migräne,M-sense,1511739470,itunes,2021-06-25 12:00:07,62.9 MB,1.12.2,"Jun 23, 2021",NA,72,4.7
Mika: Krebs Therapie Assistent,Mika,1446551093,itunes,2021-06-25 12:00:13,53.1 MB,v1.8.0,"Jun 10, 2021",NA,29,4.2
Kalmeda Tinnitus-App,Kalmeda,1437379931,itunes,2021-06-25 12:00:14,424 MB,1.7.0,"May 25, 2021",NA,42,3.2
Mindable: Panik & Agoraphobie,Mindable,1465386878,itunes,2021-06-25 12:00:15,62.4 MB,1.2.21,"Jun 23, 2021",NA,24,4.2
Rehappy,Rehappy,1357107437,itunes,2021-06-25 12:00:16,156.3 MB,3.2.4,"Jun 9, 2021",NA,4,4.8
"Vivira: Rücken, Knie und Hüfte",Vivira,1093858117,itunes,2021-06-25 12:00:17,162.4 MB,2.35,"May 24, 2021",NA,292,4.6
somnio,somnio,1523016446,itunes,2021-06-25 12:00:17,8.1 MB,1.1.6,"Mar 16, 2021",NA,51,4.0
zanadio,zanadio,1499824614,itunes,2021-06-25 12:00:17,55.8 MB,1.1.12,"Jun 11, 2021",NA,127,3.9
CANKADO,CANKADO,com.cankado,google_play,2021-06-26 12:00:03,52M,4.3,"June 19, 2021","1,000+",45,4.6
Invirto - Die Therapie gegen Angst,Invirto,com.sympatient.invirto,google_play,2021-06-26 12:00:03,54M,1.13.0,"May 19, 2021","1,000+",11,4.2
M-sense Migräne,M-sense,com.newsenselab.android.m_sense_migraine,google_play,2021-06-26 12:00:03,36M,1.12.1,"June 21, 2021","1,000+",86,4.4
Krebs Therapie Assistent Mika,Krebs,com.fosanis.android.cancer_companion,google_play,2021-06-26 12:00:04,45M,1.8.1,"June 25, 2021","50,000+",89,4.1
Kalmeda Tinnitus-App,Kalmeda,de.mynoise.kalmeda,google_play,2021-06-26 12:00:04,95M,1.7.0,"May 24, 2021","10,000+",NA,NA
Mindable: Panic Disorder and Agoraphobia,Mindable,health.mindable.anxiety,google_play,2021-06-26 12:00:05,89M,1.2.21,"June 24, 2021","1,000+",18,4.3
Rehappy,Rehappy,de.rehappy.app.rehappy,google_play,2021-06-26 12:00:05,46M,3.2.4,"June 9, 2021",100+,NA,NA
somnio,somnio,de.mementor.somnio,google_play,2021-06-26 12:00:05,1.2M,1.0.2,"May 26, 2021","5,000+",58,3.7
zanadio,zanadio,de.aidhere.zanadio,google_play,2021-06-26 12:00:05,45M,1.1.12,"June 10, 2021","10,000+",200,3.5
"Vivira: Back, Knee, and Hip",Vivira,com.vivira.android,google_play,2021-06-26 12:00:06,44M,2.29.3,"June 11, 2021","10,000+",171,4.1
CANKADO,CANKADO,1343701240,itunes,2021-06-26 12:00:07,32.4 MB,4.3,"Jun 20, 2021",NA,9,3.9
Invirto - Therapie gegen Angst,Invirto,1482760714,itunes,2021-06-26 12:00:07,100.5 MB,1.13.0,"May 20, 2021",NA,26,3.6
M-sense Migräne,M-sense,1511739470,itunes,2021-06-26 12:00:07,62.9 MB,1.12.2,"Jun 23, 2021",NA,73,4.7
Mika: Krebs Therapie Assistent,Mika,1446551093,itunes,2021-06-26 12:00:10,50.1 MB,v1.8.1,"Jun 25, 2021",NA,29,4.2
Kalmeda Tinnitus-App,Kalmeda,1437379931,itunes,2021-06-26 12:00:11,424 MB,1.7.0,"May 25, 2021",NA,42,3.2
Mindable: Panik & Agoraphobie,Mindable,1465386878,itunes,2021-06-26 12:00:13,62.4 MB,1.2.21,"Jun 23, 2021",NA,24,4.2
Rehappy,Rehappy,1357107437,itunes,2021-06-26 12:00:13,156.3 MB,3.2.4,"Jun 9, 2021",NA,4,4.8
"Vivira: Rücken, Knie und Hüfte",Vivira,1093858117,itunes,2021-06-26 12:00:13,162.4 MB,2.35,"May 24, 2021",NA,293,4.6
somnio,somnio,1523016446,itunes,2021-06-26 12:00:13,8.1 MB,1.1.6,"Mar 16, 2021",NA,51,4.0
zanadio,zanadio,1499824614,itunes,2021-06-26 12:00:13,55.8 MB,1.1.12,"Jun 11, 2021",NA,128,3.9
CANKADO,CANKADO,com.cankado,google_play,2021-06-27 12:00:03,52M,4.3,"June 19, 2021","1,000+",45,4.6
Invirto - Die Therapie gegen Angst,Invirto,com.sympatient.invirto,google_play,2021-06-27 12:00:03,54M,1.13.0,"May 19, 2021","1,000+",11,4.2
M-sense Migräne,M-sense,com.newsenselab.android.m_sense_migraine,google_play,2021-06-27 12:00:03,36M,1.12.1,"June 21, 2021","1,000+",86,4.4
Krebs Therapie Assistent Mika,Krebs,com.fosanis.android.cancer_companion,google_play,2021-06-27 12:00:04,45M,1.8.1,"June 25, 2021","50,000+",90,4.0
Kalmeda Tinnitus-App,Kalmeda,de.mynoise.kalmeda,google_play,2021-06-27 12:00:04,95M,1.7.0,"May 24, 2021","10,000+",143,2.8
Mindable: Panic Disorder and Agoraphobia,Mindable,health.mindable.anxiety,google_play,2021-06-27 12:00:04,89M,1.2.21,"June 24, 2021","1,000+",18,4.3
Rehappy,Rehappy,de.rehappy.app.rehappy,google_play,2021-06-27 12:00:04,46M,3.2.4,"June 9, 2021",100+,NA,NA
somnio,somnio,de.mementor.somnio,google_play,2021-06-27 12:00:05,1.2M,1.0.2,"May 26, 2021","5,000+",57,3.7
zanadio,zanadio,de.aidhere.zanadio,google_play,2021-06-27 12:00:05,45M,1.1.12,"June 10, 2021","10,000+",201,3.5
"Vivira: Back, Knee, and Hip",Vivira,com.vivira.android,google_play,2021-06-27 12:00:05,44M,2.29.3,"June 11, 2021","10,000+",171,4.1
CANKADO,CANKADO,1343701240,itunes,2021-06-27 12:00:07,32.4 MB,4.3,"Jun 20, 2021",NA,9,3.9
Invirto - Therapie gegen Angst,Invirto,1482760714,itunes,2021-06-27 12:00:07,100.5 MB,1.13.0,"May 20, 2021",NA,26,3.6
M-sense Migräne,M-sense,1511739470,itunes,2021-06-27 12:00:07,62.9 MB,1.12.2,"Jun 23, 2021",NA,73,4.7
Mika: Krebs Therapie Assistent,Mika,1446551093,itunes,2021-06-27 12:00:09,50.1 MB,v1.8.1,"Jun 25, 2021",NA,29,4.2
Kalmeda Tinnitus-App,Kalmeda,1437379931,itunes,2021-06-27 12:00:09,424 MB,1.7.0,"May 25, 2021",NA,43,3.1
Mindable: Panik & Agoraphobie,Mindable,1465386878,itunes,2021-06-27 12:00:11,62.4 MB,1.2.21,"Jun 23, 2021",NA,24,4.2
Rehappy,Rehappy,1357107437,itunes,2021-06-27 12:00:11,156.3 MB,3.2.4,"Jun 9, 2021",NA,4,4.8
"Vivira: Rücken, Knie und Hüfte",Vivira,1093858117,itunes,2021-06-27 12:00:11,162.4 MB,2.35,"May 24, 2021",NA,293,4.6
somnio,somnio,1523016446,itunes,2021-06-27 12:00:11,8.1 MB,1.1.6,"Mar 16, 2021",NA,51,4.0
zanadio,zanadio,1499824614,itunes,2021-06-27 12:00:11,55.8 MB,1.1.12,"Jun 11, 2021",NA,128,3.9
CANKADO,CANKADO,com.cankado,google_play,2021-06-28 12:00:03,52M,4.3,"June 19, 2021","1,000+",45,4.6
Invirto - Die Therapie gegen Angst,Invirto,com.sympatient.invirto,google_play,2021-06-28 12:00:04,54M,1.13.0,"May 19, 2021","1,000+",11,4.2
M-sense Migräne,M-sense,com.newsenselab.android.m_sense_migraine,google_play,2021-06-28 12:00:04,36M,1.12.1,"June 21, 2021","1,000+",86,4.4
Krebs Therapie Assistent Mika,Krebs,com.fosanis.android.cancer_companion,google_play,2021-06-28 12:00:04,45M,1.8.1,"June 25, 2021","50,000+",NA,NA
Kalmeda Tinnitus-App,Kalmeda,de.mynoise.kalmeda,google_play,2021-06-28 12:00:04,95M,1.7.0,"May 24, 2021","10,000+",143,2.8
Mindable: Panic Disorder and Agoraphobia,Mindable,health.mindable.anxiety,google_play,2021-06-28 12:00:05,89M,1.2.21,"June 24, 2021","1,000+",18,4.3
Rehappy,Rehappy,de.rehappy.app.rehappy,google_play,2021-06-28 12:00:05,46M,3.2.4,"June 9, 2021",100+,NA,NA
somnio,somnio,de.mementor.somnio,google_play,2021-06-28 12:00:05,1.2M,1.0.2,"May 26, 2021","5,000+",58,3.6
zanadio,zanadio,de.aidhere.zanadio,google_play,2021-06-28 12:00:05,45M,1.1.13,"June 28, 2021","10,000+",201,3.5
"Vivira: Back, Knee, and Hip",Vivira,com.vivira.android,google_play,2021-06-28 12:00:06,44M,2.29.3,"June 11, 2021","10,000+",171,4.1
CANKADO,CANKADO,1343701240,itunes,2021-06-28 12:00:07,32.4 MB,4.3,"Jun 20, 2021",NA,9,3.9
Invirto - Therapie gegen Angst,Invirto,1482760714,itunes,2021-06-28 12:00:07,100.5 MB,1.13.0,"May 20, 2021",NA,26,3.6
M-sense Migräne,M-sense,1511739470,itunes,2021-06-28 12:00:08,62.9 MB,1.12.2,"Jun 23, 2021",NA,74,4.7
Mika: Krebs Therapie Assistent,Mika,1446551093,itunes,2021-06-28 12:00:09,50.1 MB,v1.8.1,"Jun 25, 2021",NA,29,4.2
Kalmeda Tinnitus-App,Kalmeda,1437379931,itunes,2021-06-28 12:00:09,424 MB,1.7.0,"May 25, 2021",NA,43,3.1
Mindable: Panik & Agoraphobie,Mindable,1465386878,itunes,2021-06-28 12:00:10,62.4 MB,1.2.21,"Jun 23, 2021",NA,24,4.2
Rehappy,Rehappy,1357107437,itunes,2021-06-28 12:00:10,156.3 MB,3.2.4,"Jun 9, 2021",NA,4,4.8
"Vivira: Rücken, Knie und Hüfte",Vivira,1093858117,itunes,2021-06-28 12:00:10,162.4 MB,2.35,"May 24, 2021",NA,294,4.6
somnio,somnio,1523016446,itunes,2021-06-28 12:00:11,8.1 MB,1.1.6,"Mar 16, 2021",NA,51,4.0
zanadio,zanadio,1499824614,itunes,2021-06-28 12:00:11,55.8 MB,1.1.12,"Jun 11, 2021",NA,128,3.9
CANKADO,CANKADO,com.cankado,google_play,2021-06-29 12:00:03,52M,4.3,"June 19, 2021","1,000+",45,4.6
Invirto - Die Therapie gegen Angst,Invirto,com.sympatient.invirto,google_play,2021-06-29 12:00:03,54M,1.13.0,"May 19, 2021","1,000+",11,4.2
M-sense Migräne,M-sense,com.newsenselab.android.m_sense_migraine,google_play,2021-06-29 12:00:04,36M,1.12.1,"June 21, 2021","1,000+",86,4.4
Krebs Therapie Assistent Mika,Krebs,com.fosanis.android.cancer_companion,google_play,2021-06-29 12:00:04,45M,1.8.1,"June 25, 2021","50,000+",91,4.0
Kalmeda Tinnitus-App,Kalmeda,de.mynoise.kalmeda,google_play,2021-06-29 12:00:04,95M,1.7.0,"May 24, 2021","10,000+",143,2.8
Mindable: Panic Disorder and Agoraphobia,Mindable,health.mindable.anxiety,google_play,2021-06-29 12:00:04,89M,1.2.21,"June 24, 2021","1,000+",18,4.3
Rehappy,Rehappy,de.rehappy.app.rehappy,google_play,2021-06-29 12:00:05,46M,3.2.4,"June 9, 2021",100+,NA,NA
somnio,somnio,de.mementor.somnio,google_play,2021-06-29 12:00:05,1.2M,1.0.2,"May 26, 2021","5,000+",58,3.6
zanadio,zanadio,de.aidhere.zanadio,google_play,2021-06-29 12:00:05,45M,1.1.13,"June 28, 2021","10,000+",205,3.5
"Vivira: Back, Knee, and Hip",Vivira,com.vivira.android,google_play,2021-06-29 12:00:06,44M,2.29.3,"June 11, 2021","10,000+",171,4.1
CANKADO,CANKADO,1343701240,itunes,2021-06-29 12:00:07,32.4 MB,4.3,"Jun 20, 2021",NA,9,3.9
Invirto - Therapie gegen Angst,Invirto,1482760714,itunes,2021-06-29 12:00:07,100.5 MB,1.13.0,"May 20, 2021",NA,26,3.6
M-sense Migräne,M-sense,1511739470,itunes,2021-06-29 12:00:07,62.9 MB,1.12.2,"Jun 23, 2021",NA,74,4.7
Mika: Krebs Therapie Assistent,Mika,1446551093,itunes,2021-06-29 12:00:09,50.1 MB,v1.8.1,"Jun 25, 2021",NA,29,4.2
Kalmeda Tinnitus-App,Kalmeda,1437379931,itunes,2021-06-29 12:00:09,424 MB,1.7.0,"May 25, 2021",NA,43,3.1
Mindable: Panik & Agoraphobie,Mindable,1465386878,itunes,2021-06-29 12:00:11,62.4 MB,1.2.21,"Jun 23, 2021",NA,24,4.2
Rehappy,Rehappy,1357107437,itunes,2021-06-29 12:00:11,156.3 MB,3.2.4,"Jun 9, 2021",NA,4,4.8
"Vivira: Rücken, Knie und Hüfte",Vivira,1093858117,itunes,2021-06-29 12:00:14,162.4 MB,2.35,"May 24, 2021",NA,295,4.6
somnio,somnio,1523016446,itunes,2021-06-29 12:00:14,8.1 MB,1.1.6,"Mar 16, 2021",NA,51,4.0
zanadio,zanadio,1499824614,itunes,2021-06-29 12:00:14,55.9 MB,1.1.13,"Jun 28, 2021",NA,129,3.9
CANKADO,CANKADO,com.cankado,google_play,2021-06-30 12:00:03,52M,4.3,"June 19, 2021","1,000+",45,4.6
Invirto - Die Therapie gegen Angst,Invirto,com.sympatient.invirto,google_play,2021-06-30 12:00:04,54M,1.13.0,"May 19, 2021","1,000+",11,4.2
M-sense Migräne,M-sense,com.newsenselab.android.m_sense_migraine,google_play,2021-06-30 12:00:04,36M,1.12.1,"June 21, 2021","1,000+",86,4.4
Krebs Therapie Assistent Mika,Krebs,com.fosanis.android.cancer_companion,google_play,2021-06-30 12:00:04,45M,1.8.1,"June 25, 2021","50,000+",93,4.0
Kalmeda Tinnitus-App,Kalmeda,de.mynoise.kalmeda,google_play,2021-06-30 12:00:05,95M,1.7.0,"May 24, 2021","10,000+",143,2.8
Mindable: Panic Disorder and Agoraphobia,Mindable,health.mindable.anxiety,google_play,2021-06-30 12:00:05,89M,1.2.22,"June 29, 2021","1,000+",18,4.3
Rehappy,Rehappy,de.rehappy.app.rehappy,google_play,2021-06-30 12:00:05,46M,3.2.4,"June 9, 2021",100+,NA,NA
somnio,somnio,de.mementor.somnio,google_play,2021-06-30 12:00:05,1.2M,1.0.2,"May 26, 2021","5,000+",58,3.6
zanadio,zanadio,de.aidhere.zanadio,google_play,2021-06-30 12:00:06,45M,1.1.13,"June 28, 2021","10,000+",205,3.5
"Vivira: Back, Knee, and Hip",Vivira,com.vivira.android,google_play,2021-06-30 12:00:06,44M,2.29.3,"June 11, 2021","10,000+",172,4.1
CANKADO,CANKADO,1343701240,itunes,2021-06-30 12:00:07,32.4 MB,4.3,"Jun 20, 2021",NA,9,3.9
Invirto - Therapie gegen Angst,Invirto,1482760714,itunes,2021-06-30 12:00:07,100.5 MB,1.13.0,"May 20, 2021",NA,26,3.6
M-sense Migräne,M-sense,1511739470,itunes,2021-06-30 12:00:08,62.9 MB,1.12.2,"Jun 23, 2021",NA,74,4.7
Mika: Krebs Therapie Assistent,Mika,1446551093,itunes,2021-06-30 12:00:10,50.1 MB,v1.8.1,"Jun 25, 2021",NA,28,4.1
Kalmeda Tinnitus-App,Kalmeda,1437379931,itunes,2021-06-30 12:00:10,424 MB,1.7.0,"May 25, 2021",NA,43,3.1
Mindable: Panik & Agoraphobie,Mindable,1465386878,itunes,2021-06-30 12:00:11,62.4 MB,1.2.21,"Jun 23, 2021",NA,24,4.2
Rehappy,Rehappy,1357107437,itunes,2021-06-30 12:00:11,156.3 MB,3.2.4,"Jun 9, 2021",NA,4,4.8
"Vivira: Rücken, Knie und Hüfte",Vivira,1093858117,itunes,2021-06-30 12:00:11,162.4 MB,2.35,"May 24, 2021",NA,296,4.6
somnio,somnio,1523016446,itunes,2021-06-30 12:00:12,8.1 MB,1.1.6,"Mar 16, 2021",NA,51,4.0
zanadio,zanadio,1499824614,itunes,2021-06-30 12:00:12,55.9 MB,1.1.13,"Jun 28, 2021",NA,128,4.0
CANKADO,CANKADO,com.cankado,google_play,2021-07-01 12:00:03,52M,4.3,"June 19, 2021","1,000+",NA,NA
Invirto - Die Therapie gegen Angst,Invirto,com.sympatient.invirto,google_play,2021-07-01 12:00:04,54M,1.13.0,"May 19, 2021","1,000+",11,4.2
M-sense Migräne,M-sense,com.newsenselab.android.m_sense_migraine,google_play,2021-07-01 12:00:04,36M,1.12.1,"June 21, 2021","1,000+",86,4.4
Krebs Therapie Assistent Mika,Krebs,com.fosanis.android.cancer_companion,google_play,2021-07-01 12:00:04,45M,1.8.1,"June 25, 2021","50,000+",93,4.0
Kalmeda Tinnitus-App,Kalmeda,de.mynoise.kalmeda,google_play,2021-07-01 12:00:04,95M,1.7.0,"May 24, 2021","10,000+",143,2.8
Mindable: Panic Disorder and Agoraphobia,Mindable,health.mindable.anxiety,google_play,2021-07-01 12:00:05,89M,1.2.22,"June 30, 2021","1,000+",18,4.3
Rehappy,Rehappy,de.rehappy.app.rehappy,google_play,2021-07-01 12:00:05,46M,3.2.4,"June 9, 2021",100+,NA,NA
somnio,somnio,de.mementor.somnio,google_play,2021-07-01 12:00:05,1.2M,1.0.2,"May 26, 2021","5,000+",58,3.6
zanadio,zanadio,de.aidhere.zanadio,google_play,2021-07-01 12:00:05,45M,1.1.13,"June 28, 2021","10,000+",208,3.6
"Vivira: Back, Knee, and Hip",Vivira,com.vivira.android,google_play,2021-07-01 12:00:06,44M,2.29.3,"June 11, 2021","10,000+",172,4.1
CANKADO,CANKADO,1343701240,itunes,2021-07-01 12:00:07,32.4 MB,4.3,"Jun 20, 2021",NA,9,3.9
Invirto - Therapie gegen Angst,Invirto,1482760714,itunes,2021-07-01 12:00:07,100.5 MB,1.13.0,"May 20, 2021",NA,26,3.6
M-sense Migräne,M-sense,1511739470,itunes,2021-07-01 12:00:07,62.9 MB,1.12.2,"Jun 23, 2021",NA,75,4.7
Mika: Krebs Therapie Assistent,Mika,1446551093,itunes,2021-07-01 12:00:09,50.1 MB,v1.8.1,"Jun 25, 2021",NA,29,4.2
Kalmeda Tinnitus-App,Kalmeda,1437379931,itunes,2021-07-01 12:00:09,424 MB,1.7.0,"May 25, 2021",NA,43,3.1
Mindable: Panik & Agoraphobie,Mindable,1465386878,itunes,2021-07-01 12:00:11,62.4 MB,1.2.21,"Jun 23, 2021",NA,24,4.2
Rehappy,Rehappy,1357107437,itunes,2021-07-01 12:00:12,156.3 MB,3.2.4,"Jun 9, 2021",NA,4,4.8
"Vivira: Rücken, Knie und Hüfte",Vivira,1093858117,itunes,2021-07-01 12:00:12,162.4 MB,2.35,"May 24, 2021",NA,296,4.6
somnio,somnio,1523016446,itunes,2021-07-01 12:00:12,8.1 MB,1.1.6,"Mar 16, 2021",NA,51,4.0
zanadio,zanadio,1499824614,itunes,2021-07-01 12:00:13,55.9 MB,1.1.13,"Jun 28, 2021",NA,129,4.0
CANKADO,CANKADO,com.cankado,google_play,2021-07-02 12:00:03,52M,4.3,"June 19, 2021","1,000+",45,4.6
Invirto - Die Therapie gegen Angst,Invirto,com.sympatient.invirto,google_play,2021-07-02 12:00:03,54M,1.13.0,"May 19, 2021","1,000+",11,4.2
M-sense Migräne,M-sense,com.newsenselab.android.m_sense_migraine,google_play,2021-07-02 12:00:04,36M,1.12.1,"June 21, 2021","1,000+",86,4.4
Krebs Therapie Assistent Mika,Krebs,com.fosanis.android.cancer_companion,google_play,2021-07-02 12:00:04,45M,1.8.1,"June 25, 2021","50,000+",93,4.0
Kalmeda Tinnitus-App,Kalmeda,de.mynoise.kalmeda,google_play,2021-07-02 12:00:04,95M,1.7.0,"May 24, 2021","10,000+",NA,NA
Mindable: Panic Disorder and Agoraphobia,Mindable,health.mindable.anxiety,google_play,2021-07-02 12:00:04,89M,1.2.22,"July 1, 2021","1,000+",18,4.3
